CODIGO;DESCRIPCION;PVP;PVD
GAB-100X60X25;Gabinete Metalico de 100x60x25 cm. Doble fondo.;705361,34;598487,39
GAB-100X800X250-EX;Gabinete doble fondo de 1000x800x250 mm de uso exterior. Incl. chapa.;915184,87;776521,01
GAB-100X80X15;Gabinete de 100 de alto, 80 de ancho, 15 de profundidad;375000;318184,87
GAB-100X80X25 CM;Gabinte Met. 100 ALx80 ANx25 PR. Doble Fondo.;535714,28;454546,22
GAB-110X90X20-ENS;Gabinete fabricado en lamina Cold rolled cal 18, pintura electroestati;2075361,34;1760915,97
GAB-120X25X20 CM;Gabinte Met. 120 ALx25 ANx20 PR. Doble Fondo.;271344,54;230235,29
GAB-120X60X15;Gabinete met?ico doble fondo de 120x60x15cms.;553571,43;469697,48
GAB-120X80X30;Gabinete Metalico de 120x80x30 cm. Doble fondo.;1039789,92;882252,1
GAB-12X12X5;Caja 6 circuitos Trif?ica Tercol. 125A.;90016,81;76378,15
GAB-130X100X15-ENS;Gabinte Met. 130X100X15 iNC. bARRAJES;2178571,43;1848487,39
GAB-140X60X20;Gabinete met?ico  140 H X60 AN  x 20 PR;598218,49;507579,83
GAB-18X22X6;Gabinete Metalico para 2 Circuitos Marca TERCOL;17865,55;15159,66
GAB-40X30X15;Gabinete de 40 de alto, 30 de ancho, 15 de profundidad. Doble fondo. I;291789,92;247579,83
GAB-40X30X20;Gabinete control 40(altura)x 30(ancho)x20(profundidad) con doble fondo;264294,12;224243,7
GAB-40X40X25;Gabinete de 40 de alto, 40 de ancho, 25 de profundidad;840300;712981,82
GAB-40X60X25;Gabinete Metalico de 40X60X25.;289294,12;245462,18
GAB-50X20X20;Gabinete de Sobreponer tipo Intemperie IP44, En lamina Cold Rolled Cal;249848,74;211991,6
GAB-50X30X15;Gabinete met?ico 50 (alto) x 30(ancho)x 15(fondo), IP65, Chapa triang;357621,85;303436,97
GAB-50X40X25-IP65;GABINETE 50X40X25 CR CAL 18 IP65.;598516,07;507831,82
GAB-60X40 IP65;Tablero de 60x40 IP65 con llave Triangular.;695168,07;589840,34
GAB-60X40X15;Gabinete de 60 de alto , 40 ancho , 15 de profundi;383042,02;325000
GAB-60X40X20-EX;Gabinete doble fondo de 600x400x200 mm de uso exterior. Incl. chapa. I;267865,55;227277,31
GAB-60X40X25;Gabinete de 60 de alto, 40 de ancho, 25 de profundidad;445714,28;378184,87
GAB-60X40X30;Gabinete Metalico de 60x40x30 cm. Puerta Frontal 2 alas..;397369,75;337159,66
GAB-60X50X25;Gabinete de 60 de alto, 50 de ancho, 25 de profundidad.;533932,77;453033,61
GAB-60X80X20 CM;Gabinte Met. 60 ALx80 ANx20 PR. Doble Fondo.;468756,3;397731,09
GAB-70X50X20;Gabinete metalico doble fondo de 70x50x20 cms.;4354117,65;3669915,97
GAB-70X50X25;Gabinete metalico doble fondo de 70x50x25 cms.;310184,87;263184,87
GAB-70X62.5X25;Gabinete metalico doble fondo de 70x62.5x25 cms.;366075,63;310613,44
GAB-80X200X20;Gabinete Metalico de 80x200x20 cm. Doble fondo.;366075,63;310613,44
GAB-80X30X20;Gabinete metalico doble fondo de 80x30x20 cms.;258932,77;219697,48
GAB-80X60X25;Gabinete metalico doble fondo de 80x60x25 cms.;690184,87;585613,44
GAB-80X60X30;Gabinete Metalico de 80x60x30 cm. Doble fondo.;770184,87;653487,39
GAB-CONTROL-01;Gabinete de Control. Proyecto Constructora San Martin;1704957,98;1446781,51
GAB-CR-18/80-60-20;Gabinete Industrial de dimensiones exteriores 80  alto,60 ancho,20 fon;342184,87;291092,44
GAB-LATINCO-01;Gabinete de 210x80x20, con barrajes de cobre para la conexi? de;9457142,86;8024243,7
GAB-TSUR-1;Gabinete metalico de 140x100x20. 36 circuitos. Incluye Totalizador de;4117865,55;3493941,18
GAB-TSUR-2;Gabinete metalico de 140x100x20. 24 Circuitos. Incluye Totalizador de;3910714,28;3318184,87
GAB-TSUR-3;Gabinete metalico de 140x100x20. 18 Circuitos. Incluye Totalizador de;3526789,92;2992428,57
GAB-TSUR-4;Gabinete metalico de 140x100x20. 18 Circuitos. Incluye Totalizador de;3887504,2;3298487,39
GAB1,2;Gabinete de Comunicaciones de 1,20 mts de altura intemperie (IDF).;3336252,1;2830756,3
GAB2,1;Gabinete de Comunicaciones de 2,1 mts de altura (RACKS).;5088630,25;4317621,85
GAB3-CA;Gabinete 3 contadores Cableado. Retie.;323042,02;274092,44
GAB30X60X25-ACC;Gabinete de control y potencia para fachada Movistar Arena. Incluye ac;464764,71;394319,33
GAB60X40X25;Gabinete Metalico de 60x40x25 cm.;327680,91;278033,61
GABP-65X48X48;Gabinete Plastico con Puerta frontal-650x480-480mm;437504,2;371218,49
GABP-65X65X30;Gabinete Plastico con Puerta frontal de 65x65x30 cms.;634571,43;538428,57
GABP-80X60X30;Gabinete plastico IP65. de 80x60x30 cms. Incluye chapa con llave.;857142,86;727277,31
GALAXY-TAB7;"Tableta de 7"". Galaxy TAB E. Wi-Fi. Samsung.";499823,53;424092,44
GALV-ACOPLE-3.5A2.5;"Galvanizado para acople de 3.5 a 2.5"".";4910,71;4166,67
GALV-ACOPLE-3A2;Galvanizado para acople de 3A2.;4910,71;4166,67
GALV-AMBAR;Galvanizado de Ambar;89285,71;75757,58
GALV-BAMBU-0.4;Galvanizado BAMBU de 40 cms.;11607,14;9848,48
GALV-BAMBU-0.6;Galvanizado BAMBU de 60 cms.;15178,57;12878,79
GALV-BAMBU-1.5;Galvanizado BAMBU de 1.5 metros.;48218,49;40915,97
GALV-BAMBU-2.2;Galvanizado BAMBU de 2.2 metros.;68750;58333,33
GALV-BAMBU-2.4;Galvanizado BAMBU de 2.4 metros.;75000;63638,65
GALV-BAMBU-2.8;Galvanizado BAMBU de 2.8 metros.;87504,2;74243,7
GALV-BAMBU-3.4;Galvanizado BAMBU de 3.4 metros.;68750;58333,33
GALV-BRAZO-0.2M-2.0;GALV-BRAZO-0.2M-2.0;14142,86;12000
GALV-BRAZO-0.2M-2.5;GALV-BRAZO-0.2M-2.5;15535,71;13181,82
GALV-BRAZO-0.3M-2.0;GALV-BRAZO-0.3M-2.0;14285,71;12121,21
GALV-BRAZO-0.5M-1.5;"Galvanizado BRAZO 0.5 metros. 1.5"".";16075,63;13638,65
GALV-BRAZO-0.6M-2.0;GALV-BRAZO-0.6M-2.0;13392,86;11363,64
GALV-BRAZO-1.0M-1.5;"Galvanizado de BRAZO 1.0 metros .1.5"".";23995,54;20359,85
GALV-BRAZO-1.0M-2.0;GALV-BRAZO-1.0M-2.0;21025,21;17840,34
GALV-BRAZO-1.0M-2.5;Galvanizado BRAZO-1.0M-2.5;28378,15;24084,03
GALV-BRAZO-1.2M-1.5;Galvanizado de BRAZO-1.2M-1.5;24697,48;20957,98
GALV-BRAZO-1.2M-2.0;GALV-BRAZO-1.2M-2.0;25111,61;21306,82
GALV-BRAZO-1.5M-2;GALV-BRAZO-1.5M-2;21487,39;18235,29
GALV-BRAZO-AMBAR;Galvanizado brazo para luminaria ambar. Incluye  el chasis de EPIC.;44642,86;37878,79
GALV-BRAZO-D1.2M-1.5;Galvanizado BRAZO-D1.2M-1.5;36756,3;31184,87
GALV-BRAZO-D1.2M-2.0;GALV-BRAZO-D1.2M-2.0;35000;29697,48
GALV-BRAZO-ESP-3SOP;Galvanizado para brazo especial de 3 soportes.;214285,71;181818,18
GALV-BRAZO-T.2.0M;GALV-BRAZO-T.2.0M;30357,14;25757,58
GALV-CENIT-3;Galvanizado cenit 3 metros.;92261,91;78282,83
GALV-CENIT-3.5;Galvanizado CENIT de 3.5 metros sencilla.;119642,86;101515,15
GALV-CENIT-4;Galvanizado CENIT de 4 metros sencilla.;154241,07;130871,21
GALV-CENIT-4.5;Galvanizado chasis de CENIT de 4.5 metros.;157142,86;133336,13
GALV-CENIT-5;Galvanizado CENIT de 5 metros sencilla.;214285,71;181818,18
GALV-CENIT-D3;Galvanizado cenit doble 3 metros.;118622,45;100649,35
GALV-CENIT-D4;Galvanizado cenit doble 4 metros.;185267,86;157196,97
GALV-CENIT-D4.5;Galvanizado chasis de CENIT doble de 4.5 metros.;169647,06;143941,18
GALV-CENIT-D6;Galvanizado CENIT doble de 6 metros.;216517,86;183712,12
GALV-CENIT6;Galvanizado CENIT de 6 metros.;205357,14;174242,42
GALV-CONCHA-4;GALV-CONCHA-4;4109,24;3487,39
GALV-CRU-SUJ-ACUA;GALV-CRU-SUJ-ACUA;16042,02;13613,44
GALV-CRU-SUJ-CESIO;GALV-CRU-SUJ-CESIO;76168,07;64630,25
GALV-FLO-1M;Galvanizado Florencia 1 metro.;21329,36;18097,64
GALV-OLIMPIA;Galvanizado chasis de luminaria OLIMPIA.;44433,16;37700,86
GALV-PLAE;Galvanizado platina en estatico.;1310,92;1117,65
GALV-PLAT;Galvanizado platina en tambor.;1075,63;915,97
GALV-POSTE-5M;Galvanizada de Poste de 5 metros.;151789,92;128789,92
GALV-POSTE-C5X5-2.0M;Galvanizado poste cuadrado 5x5. 2 metros.;30357,14;25757,58
GALV-POSTE-C5X5-3.0M;Galvanizado poste cuadrado 5x5. 3 metros.;67321,43;57121,21
GALV-POSTE-C5X5-4.0M;Galvanizado de poste 5x5. 4metros.;119642,86;101515,15
GALV-POSTE-C7X7-3.0M;Galvanizado POSTE-C7X7-3.0M;125000;106060,61
GALV-POSTE-C7X7-4.0;GALV-POSTE-C7X7-4.0;155474,6;131921,86
GALV-POSTE-C7X7-5.0;GALV-POSTE-C7X7-5.0;187500;159090,91
GALV-POSTE-C7X7-6.0M;Galvanizado POSTE-C7X7-6.0M;218924,37;185756,3
GALV-POSTE-C9X9-3M;Galvanizado para poste cuadrado de 9x9. 3 metros.;133928,57;113636,36
GALV-POSTE-C9X9-4M;Galvanizado para poste cuadrado de 9x9. 4 metros.;175137,36;148601,39
GALV-POSTE-R2-2.5M;GALV-POSTE-R2-2.5M;32865,55;27882,35
GALV-POSTE-R2-3.0M;GALV-POSTE-R2-3.0M;72321,43;61363,64
GALV-POSTE-R2-4.0M;Galvanizado POSTE-R2-4.0M;123511,91;104797,98
GALV-POSTE-R2-5.0M;GALV-POSTE-R2-5.0M;126488,09;107323,23
GALV-POSTE-R2-6.0M;Galvanizado POSTE-R2-6.0M;164722,69;139764,71
GALV-POSTE-R2.5-2.0M;Galvanizado POSTE-R2.5-2.0M;54408,48;46164,77
GALV-POSTE-R2.5-2.5M;Galvanizado POSTE-R2.5-2.5M;76789,92;65159,66
GALV-POSTE-R2.5-3.0M;Galvanizado POSTE-R2.5-3.0M;81250;68939,39
GALV-POSTE-R2.5-3.5M;Galvanizado POSTE-R2.5-3.5M;93750;79545,45
GALV-POSTE-R2.5-4.0M;Galvanizado POSTE-R2.5-4.0M;121173,46;102813,85
GALV-POSTE-R2.5-5.0M;Galvanizado POSTE-R2.5-5.0M;125495,8;106487,39
GALV-POSTE-R2.5-6.0M;Galvanizado POSTE-R2.5-6.0M.;169067,23;143445,38
GALV-POSTE-R3-1.0M;Galvanizado POSTE-R3-1.0M;36607,14;31060,61
GALV-POSTE-R3-2.0M;Galvanizado POSTE-R3-2.0M;65848,21;55871,21
GALV-POSTE-R3-2.5M;Galvanizado POSTE-R3-2.5M;88428,57;75033,61
GALV-POSTE-R3-3.0M;Galvanizado POSTE-R3-3.0M;100000;84848,48
GALV-POSTE-R3-3.5M;Galvanizado POSTE-R3-3.5M;138000;117092,44
GALV-POSTE-R3-4.0M;Galvanizado POSTE-R3-4.0M;149181,55;126578,29
GALV-POSTE-R3-4.5M;Galvanizado POSTE-R3-4.5M;169092,44;143470,59
GALV-POSTE-R3-4MM-6M;"Galvanizado poste de 6 metros de 3"". 4mm.";294642,86;250000
GALV-POSTE-R3-5.0M;Galvanizado POSTE-R3-5.0M;169642,86;143939,39
GALV-POSTE-R3-5.5M;Galvanizado POSTE-R3-5.5M;200134,45;169806,72
GALV-POSTE-R3-6.0M;Galvanizado POSTE-R3-6.0M;218750;185606,06
GALV-POSTE-R3-BD-6M;"Galvanizado poste de 6 metros 3"" con doble brazo de 1.5"".";263957,98;223966,39
GALV-POSTE-R3-BS-6M;"Galvanizado poste de 6 metros 3"" con brazo de 1.5"".";191789,92;162731,09
GALV-POSTE-R4-1.0M;Galvanizado POSTE-R4-1.0M;53571,43;45462,18
GALV-POSTE-R4-2.0M;Galvanizado POSTE-R4-2.0M;89285,71;75757,58
GALV-POSTE-R4-3.0M;Galvanizado POSTE-R4-3.0M;160714,28;136369,75
GALV-POSTE-R4-4.5M;GALV-POSTE-R4-4.5M;211756,3;179672,27
GALV-POSTE-R4-4M;Galvanizado POSTE-R4-4.0M;166666,66;141414,14
GALV-POSTE-R4-4MM-6M;"Galvanizado poste de 6 metros de 4"". 4mm.";375000;318181,82
GALV-POSTE-R4-5.0M.;Galvanizado POSTE-R4-5.0M.;230243,7;195361,34
GALV-POSTE-R4-6.0M;Galvanizado POSTE-R4-6.0M.;325000;275757,58
GALV-POSTE-R6-3.0M;Galvanizado POSTE-R6-3.0M.;401789,92;340915,97
GALV-POSTE-R6-6.0M;Galvanizado POSTE-R6-6.0M.;732142,86;621218,49
GALV-SOP-ES-2.0M;Galvanizado para soporte especial de 2.0 metros.;35714,29;30303,03
GALV-SUJ-CAM;GALV-SUJ-CAM;8932,77;7579,83
GAR-10M-E27;Gargantilla 10m, socket E27 de exterior en cable tipo duplex awg18 con;158932,77;134848,74
GARANTIA-EXT;Garantia Extendida para Productos de Iluminacion.;0;0
GASTO-FOB;Gasto FOB;3025260,71;2566887,88
GASTOS-CUSTOM;Gastos Custom PTY;13042237,5;11066140,91
GASTOS-DESTINO;Gastos Destino PTY;0;0
GASTOS-FLETE;Gastos de flete.;10267554,55;10267554,55
GASTOS-SEGURO;Gastos de seguro.;1680700;1426048,48
GAVI-254-LL;Luminaria Fluorescente de 2x54W. T5. 120-277V. Incl. Tubos.;105411,76;89436,97
GB1000;Cofre inyectado en aluminio para equipos electricos. Max.1000W.;77277,31;65571,43
GB150;Cofre inyectado en aluminio para equipos electricos. Max.150W.;24378,15;20680,67
GB400;Cofre inyectado en aluminio para equipos electricos. Max.400W.;41176,47;34932,77
GB5023-5;Cable para adaptador tres Lineas.;6252,1;5310,92
GDL-L13-D-4K;Luminaria de Led para empotrar en piso. Cuerpo en poliester reforzado,;146630,25;124453,78
GDL12;Luminaria para empotrar en piso. Cuerpo en poliester reforzado, optico;81025,21;68747,9
GDL12-14W;Bala de piso fluorescente. Incluye bombilla de 14W. 120V.;99537,81;84453,78
GDL12-T50NW-LL;Bala de piso halogena incluye transformador magnetico y bombilla  50W.;92563,02;78537,81
GDL12-TE50-LL;Luminaria para empotrar en piso incluye transformador electronico y bo;93991,6;79747,9
GDL12LED-3X7W27K;Bala de piso de led. 3x7W.Keystone.philips 2700K.;229302,52;194571,43
GDL2002;Luminaria de exterior tipo spot. Socket Bi-Pin.;31882,35;27058,82
GDL2002-LED3W-27K;Estaca de Exterior. LED. 3W. 120V. 2.700?K.;71378,15;60563,02
GDL27-530022;Bala de Piso de LED. 4W. 3.000?K. GU10. 120V. OSRAM.;90184,87;76521,01
GDL27-540012;Bala de Piso de LED. 6W. 3.000?K. GU10. 120V.;99865,55;84731,09
GDL27-B;Bala de empotrar en piso GU10.;66445,38;56378,15
GDL27B-BLED3W-3K;Bala de Piso con bombillo de LED 3W. 3K. GU10.;92747,9;78697,48
GDL27B-L6W-3K-AM;Bala de empotrar en piso. LED 6W. 3.000?K. 120-240V. AmericanLite.;71243,7;60453,78
GDL27B-L6W-3K-TL;Bala de empotrar en piso. LED 6W. 3.000?K. 120. Tecnolite.;71378,15;60563,02
GDL27B-LED3W;Bala de piso tipo LED. 3W.;92747,9;78697,48
GDL27B-LED4W;Bala de piso tipo LED. 4W.;127739,49;108386,55
GDL35-021012;Bala de piso fluorescente 1x26W. CFL. Advance/Philips 3.000?K;208831,93;177151,26
GDL35-150MH-LLV;Bala de piso. Metal Halide 150W. Incl. Bombilla Verde.;245042,02;207924,37
GDL35-150MHLL;Luminaria para empotrar en piso.,cuerpo en poliester.incluye kit 150w;236495,8;200663,86
GDL35-150MHLL3K;Luminaria de empotrar en piso. cuerpo en poliester. incluye Kit 150W.;227571,43;193092,44
GDL35-150MHMTLL;Bala de piso metal halide 150W. Rx7s. 120/208/220/224V. CWA. Incl. Bom;272134,45;230899,16
GDL35-630200;Bala de piso 70W. Metal Halide. 208/220/240V. Sin Bombilla.;197949,58;167957,98
GDL35-630251;Bala de piso. 70W. Metal Halide. 220V. Inc. Bombilla Venture.;244142,86;207168,07
GDL35-650251;Bala de piso. 150W. Metal Halide. 220V. Inc. Bombilla Venture.;246865,55;209495,8
GDL35A;Luminaria para empotrar en piso. Cuerpo en poliester reforzado, optico;148621,85;126100,84
GDL35A-021005;Bala de piso fluorescente 1x26W. CFL. Advance/Philips 4.100?K.;200588,24;170210,08
GDL35E-150MHLL;Bala de piso optico escualizable. MH.150W. 220V. Incl. Bombilla.;246865,55;209495,8
GDL36;Chasis Bala de piso asimetrica. Max.150W.;361613,44;306823,53
GDL36-150HPSLL;Bala de piso asimetrica sodio 150W. 220V. Incl. Bombilla.;443361,34;376184,87
GDL36-70HPSLL;Bala de piso asimetrica sodio 70W. 220V. Incl. Bombilla.;419773,11;356168,07
GDL38-630200;Bala de Piso. 70W. MH. 208/220/240V. Sin Bombilla.;246235,29;208899,16
GDL38-630205;Bala de Piso. 70W. MH. 208/220/240V. Inc. Bombilla. 4K. Philips.;299991,6;254521,01
GDL38-630212;Bala de Piso. 70W. MH. 208/220/240V. Inc. Bombilla.;309655,46;262747,9
GDL38-633051;Bala de piso. Metal halide 70W. 208/220/240V. Venture 4K.;283201,68;240294,12
GDL38-633505;Bala de Piso. Metal Halide 70W. Rx7s. 208/220V. Philips 4.100?K.;296235,29;251344,54
GDL38-70HPS-LL;Luminarai para empotrar en piso 70W. Sodio Incluye Kit y Bombillo.;252521,01;214243,7
GDL38-70MH;Bala de piso. Metal halide 70W. 220V.;252882,35;214563,03
GDL38-70MH-LL;Bala de piso 70W. MH. Incluye Bombilla.;323596,64;274563,03
GDL38-70MH-LLV;Bala de piso 70W. MH. Incluye Bombilla Verde.;331815,13;281529,41
GDL38-LED16WPAR38;Luminaria para empotrar en piso.Con bombillo de Led 16W PAR38.;429100,84;364075,63
GDL38-LED206K-PAR38;Bala de Piso con Bombilla LED 20W. PAR38. 6.000?K.;302915,97;257016,81
GDL38A;Luminaria para empotrar en piso. Cuerpo en poliester reforzado, optico;196117,65;166403,36
GDL38A-630251;Bala de piso 70WMH. KIt new lighting. bombilla venture .;293504,2;249033,61
GDL38A-810250;Bala de Piso. Sodio 70W. Rx7s. 208/220/240. Venture.;315445,38;267621,85
GDL38A-C-630212;Bala de piso. 70W. MH. Ceramica. 208/220/240V. GE. 3.000?K.;301436,97;255756,3
GDL38LED-T503X7W27K;Bala de piso de led. 3x7W.Magnetico.Philips 2700K.;342773,11;290831,93
GDL72;Bala de piso GU10 Redonda.;61226,89;51949,58
GE-A-1860;Conversor de Entradas Digitales ModbusTCP, a 24 VDC, 8 entradas y  4 s;1247773,11;1058714,28
GE20MH/120V;Balasto electronico metal halide de 20W. 120V. GE.;80109,24;67974,79
GE226-MVPS;Balasto Electronico Fluorescente 2x26W. CFL. 120-277V.;39655,46;33647,06
GEM-232EB-LL;Luminaria Geminis 2x32, Incluye Balasto y tubos.;228773,11;194109,24
GEM70-SLJ-MV;Balasto Electronico Metal Halide. 70W. 120/277V. General Electric.;190957,98;162025,21
GEMH150-SLJ-MV;Balasto electronico de 150W. Metal Halide. Multivoltaje. 120-277V.;207974,79;176462,18
GEMH70-MSF-120;Balasto electronico Metal Halide 70W. 120V.;151411,76;128470,59
GENOVA-L50-D-4K-OS;***INACTIVO***;255025,21;216403,36
GENOVA-S-011755W;Luminaria de Sobreponer LED con Lente en PC. 50W. 4.000?K. Dim. 0-10V.;224991,6;190907,56
GEP250MLTAC4-5;Kit metal halide pulse start. 250W. Marca General Electric. CWA. MT.;204210,08;173268,91
GFNT2-NE;Toma GFCI 20?-125V. Nema 5-20R inc tapa negra.;76607,14;65000
GINO-150W-90-6K;Luminaria GINOLED de 150W. 6.500?K. 90x90. Dim. 0-10V. 120-277V.;638226,89;541529,41
GL-HO-G1-150W-865-90;Modulo Luminaria GINOLED de 150W. 6.500?K. 90x90.;467605,04;396756,3
GL12603-BK;Aplique de pared Decorativo de Exterior. LED 7W. 3.000?K. 120-240V. Co;139226,89;118134,45
GL12604-BK;Aplique de pared Decorativo de Exterior Directo/Indirecto. LED 7W. 3.0;179529,41;152327,73
GL14101;Aplique de Pared en Led. 7W. 3.000?K. 120-240V.;59899,16;50823,53
GL15303-BK-NAL;Bolardo de Exterior decorativo. E27 LED. max. 15W.  Color negro.;232142,86;196974,79
GL15503-BK;Bolardo de Exterior decorativo con acrilico opal. E27 LED. max. 25W.;161882,35;137352,94
GL16103-BK;Aplique de pared Directo/Indirecto LED 10W. 220/240V. Color Negro.;92621,85;78588,23
GL16104-BK;Aplique de pared Directo/Indirecto LED 13W. 220/240V. Color Negro.;179781,51;152546,22
GL16106-BK;Aplique de pared en aluminio y acrilico LED 13W. 120/240V. Color Negro;158563,02;134537,81
GL16403-BK;Bolardo de Exterior decorativo. LED 13W. 220-240V. 3.000?K. Color negr;271168,07;230084,03
GL18303-BK;Bolardo de Exterior decorativo. E27 LED. max. 25W.  Color negro.;204529,41;173537,81
GL20-LED7W12V-GE;Luminaria De Sobreponer Exterior. LED 7W. 12V. GU5.3  General Ele;87403,36;74159,66
GL20B;Chasis luminaria sumergible halogena. Max.50W.;34512,6;29285,71
GL20B-LED6W-3K;Reflector de Exterior Dirigible. LED. 6W. 120V.;46840,34;39697,48
GL20B-T50NW-LL;Reflector sumergible con transformador mag. 50W. 12V. bombilla;44554,62;37806,72
GLB20CM;Chasis luminaria sumergible halogena Max. 50W. CM.;62352,94;52907,56
GLTV7S;Sensor level fuel. Range 26cm. Output signal: 4-20mA. Power supply: 9-36V. Accur;1998955,45;1696083,41
GLX72;Luminaria de alumbrado publico. 164W. 12.825 Lumenes.;1935529,41;1642268,91
GM-LIQ;Suministro e instalaci? Iluminacion LIQ_OC21636;14833730;12588460
GOE150YV024A;Led Driver 100-150W. voltaje constante 24Vdc IP67 on/off Ac100-277V.;227193,28;192773,11
GORIZIA-2GU10;Luminaria decorativa aplique de pared. 2xGU10. Max. 50W. 120V.;24655,46;20932,77
GRAPA-1;"Grapa ajustable unistrut 1"" Unidad.";4225,42;3777,27
GRAPA-1-COLGANTE;"Grapa de 1"" Colgante";4867,86;4130,3
GRAPA-1/16;"Grapa de 1/16"". Galvanizada. Cod. GDM-1/16"".";151,26;126,05
GRAPA-1/2-COLGANTE;"Grapa de 1/2"" Colgante.";4001,79;3395,45
GRAPA-3/4-COLGANTE;"Grapa de 3/4"" Colgante.";1832,82;1555,12
GRAPA-34;"Grapa ajustable unistrut 3/4"" Unidad";4025,21;3411,76
GRAPA-BANDIT-5/8;"Grapas para cinta band-it de 5/8"".";2142,86;1823,53
GRAPA-EMT-1;"Grapa galvanizada para tuberia EMT doble ala de -1"".";514,29;436,36
GRAPA-EMT-1-1/2;"Grapa galvanizada para tuberia EMT doble ala de -1.1/2"".";1243,7;1058,82
GRAPA-EMT-1-1/4;"Grapa galvanizada para tuberia EMT doble ala de -1.1/4"".";2252,1;1915,97
GRAPA-EMT-1/2;"Grapa galvanizada para tuberia EMT doble ala de 1/2"".";285,48;242,23
GRAPA-EMT-2;"Grapa galvanizada para tuberia EMT doble ala de 2"".";3663,86;3109,24
GRAPA-EMT-3/4;"Grapa galvanizada para tuberia EMT doble ala de 3/4"".";412,38;349,89
GRAPA-IMC-1/2;"Grapa galvanizada para tuber? IMC doble ala de 1/2"".";252,1;210,08
GRIFF-2010/2018-1;Suministro de Luminarias, Paneles Fotovoltaicos y Automatizacion, segu;151437823,5;128492705,9
GRIFF-2010/2018-2;Materiales y mano de obra para el sistema electrico segun contrato 201;73562630,25;62416773,11
GRIFF-2010/2018-3;Adicionales de Iluminacion;0;0
GRIFF-2010/2018-3.3;Adicionales de Domotica;0;0
GRIFF-2010/2018-4;Infraestructora Red De Datos;0;0
GRIFF-2010/2018-4.1;Infraestructura  Aires;0;0
GRIFF-2010/2018-4.2;Ups;0;0
GRIFF-2010/2018-4.3;Mano de Obra 5/09-16/09 2018;0;0
GRIFF-2010/2018-4.4;Pintura de Tuberia;0;0
GRIFF-2010/2018-5;Sistema Electrico Adicionales;0;0
GRIFF-2010/2018-6;Cortinas Enrollables + Instalaciones;0;0
GRIFFITH-01;Corte Etapa 1 Salidas Electricas.;17933621,85;15216159,66
GRIFFITH-02;Trabajos Adicionales y Modificaciones a la Etapa 1.;7329857,14;6219277,31
GRIFFITH-03;Medidores Electricos Adicionales Etapa 1.;2112705,88;1792596,64
GRIFFITH-04;Suministro Equipos de Automatizacion Etapa 1.;28487260,5;24171008,4
GRIFFITH-05;***INACTIVO***;11315243,7;9601806,72
GRIFFITH-06;Mano de Obra de Instalacion Luminarias y Automatizacion.;0;0
GRIFFITH-07;Acometida en Infraestructura Interna. Corte Final Etapa 1.;0;0
GRIFFITH-08;Suministro e Instalacion Parte Electrica Regulada.;0;0
GRIFFITH-09;Suministro e Instalacion de Luminarias Segun OC. 1008/2015.;6526579,83;5537613,45
GRIFFITH-CORTE-1;Suministro del sistema electrico oficinas administrativas. Corte 1.;9893478,99;8394689,08
GRIFFITH-HD-01;Sistema de cortinas Enrollables Hunter Douglas para oficinas. Incluye;41549932,77;35254487,39
GRIFFITH-MO-20%-C1;Mano de Obra 20% de instalaci? del sistema electrico. Corte 1.;10193,28;8647,06
GRILLETE-1/16;"Grillete para sujetar guaya. 1/16"".";600,23;509,29
GRILLETE-1/8;"Grillete para sujetar guaya. 1/8"".";892,86;757,58
GRILLETE-3/16;"Grillete para sujetar guaya. 3/16"".";2100,84;1782,53
GRUFF-2010/2018-3.3;Adicionales de Domotica;0;0
GRX-3103-T-WH;Graffik Eye de 3 zonas color blanco.;1589857,14;1348974,79
GRX-CBL-346S500;Cable de control. Ref. GRX-CBL-346S-500 Lutron.;8361,34;7092,44
GS-15C-56DA;Driver de LED de 15W. 48-56V. DALI. 120/277V. NewLighting.;223935,52;190005,89
GS-300L;Emergencia. 2.2W. 208lm. 120V.;141071,43;119696,97
GS-35C-56B;Driver de LED de 35W. 770mA. 36-56V. Dimerizable 0-10V. 120/277V. NewL;40198,5;34107,82
GS-35C-56DA;Driver de LED de 35W. 770mA. 36-56V. Dimerizable DALI. 120/277V. NewLi;106653,57;90493,94
